time_ps,eta_A,abs_eta_A,running_mean_A,running_abs_mean_A
38.280000,0.22164148,0.22164148,0.57028910,0.57028910
38.320000,0.19479484,0.19479484,0.56989756,0.56989756
38.360000,0.16236727,0.16236727,0.56947305,0.56947305
38.400000,0.17266101,0.17266101,0.56906013,0.56906013
38.440000,0.17663973,0.17663973,0.56865221,0.56865221
38.480000,0.18071140,0.18071140,0.56824936,0.56824936
38.520000,0.18155079,0.18155079,0.56784822,0.56784822
38.560000,0.17205379,0.17205379,0.56743807,0.56743807
38.600000,0.16372548,0.16372548,0.56702015,0.56702015
38.640000,0.14024201,0.14024201,0.56657881,0.56657881
38.680000,0.11911179,0.11911179,0.56611655,0.56611655
38.720000,0.09082475,0.09082475,0.56562605,0.56562605
38.760000,0.08254285,0.08254285,0.56512803,0.56512803
38.800000,0.07317475,0.07317475,0.56462138,0.56462138
38.840000,0.06683511,0.06683511,0.56410926,0.56410926
38.880000,0.08113805,0.08113805,0.56361288,0.56361288
38.920000,0.10954585,0.10954585,0.56314670,0.56314670
38.960000,0.14764328,0.14764328,0.56272054,0.56272054
39.000000,0.16599392,0.16599392,0.56231406,0.56231406
39.040000,0.16785666,0.16785666,0.56191031,0.56191031
39.080000,0.17632822,0.17632822,0.56151606,0.56151606
39.120000,0.16903299,0.16903299,0.56111515,0.56111515
39.160000,0.16381521,0.16381521,0.56070975,0.56070975
39.200000,0.17678980,0.17678980,0.56031839,0.56031839
39.240000,0.17723447,0.17723447,0.55992829,0.55992829
39.280000,0.17487996,0.17487996,0.55953658,0.55953658
39.320000,0.17180726,0.17180726,0.55914254,0.55914254
39.360000,0.16761550,0.16761550,0.55874505,0.55874505
39.400000,0.17396932,0.17396932,0.55835482,0.55835482
39.440000,0.17581908,0.17581908,0.55796724,0.55796724
39.480000,0.15780313,0.15780313,0.55756222,0.55756222
39.520000,0.16032005,0.16032005,0.55716056,0.55716056
39.560000,0.15881011,0.15881011,0.55675818,0.55675818
39.600000,0.16934490,0.16934490,0.55636725,0.55636725
39.640000,0.16336735,0.16336735,0.55597108,0.55597108
39.680000,0.16230203,0.16230203,0.55557464,0.55557464
39.720000,0.17006926,0.17006926,0.55518680,0.55518680
39.760000,0.16528553,0.16528553,0.55479494,0.55479494
39.800000,0.16498711,0.16498711,0.55440357,0.55440357
39.840000,0.18402253,0.18402253,0.55403208,0.55403208
39.880000,0.17703162,0.17703162,0.55365432,0.55365432
39.920000,0.17256785,0.17256785,0.55327285,0.55327285
39.960000,0.16184627,0.16184627,0.55288143,0.55288143
40.000000,0.15079144,0.15079144,0.55247974,0.55247974
40.040000,0.13674231,0.13674231,0.55206483,0.55206483
40.080000,0.11637165,0.11637165,0.55163044,0.55163044
40.120000,0.10318251,0.10318251,0.55118378,0.55118378
40.160000,0.09244720,0.09244720,0.55072732,0.55072732
40.200000,0.08236417,0.08236417,0.55026175,0.55026175
40.240000,0.08929803,0.08929803,0.54980399,0.54980399
40.280000,0.12086732,0.12086732,0.54937846,0.54937846
40.320000,0.14214900,0.14214900,0.54897486,0.54897486
40.360000,0.14871112,0.14871112,0.54857856,0.54857856
40.400000,0.14286415,0.14286415,0.54817726,0.54817726
40.440000,0.15455366,0.15455366,0.54778831,0.54778831
40.480000,0.13774076,0.13774076,0.54738352,0.54738352
40.520000,0.13582978,0.13582978,0.54697765,0.54697765
40.560000,0.13666494,0.13666494,0.54657340,0.54657340
40.600000,0.13052225,0.13052225,0.54616390,0.54616390
40.640000,0.12340379,0.12340379,0.54574821,0.54574821
40.680000,0.13623115,0.13623115,0.54534593,0.54534593
40.720000,0.13515100,0.13515100,0.54494339,0.54494339
40.760000,0.13676764,0.13676764,0.54454321,0.54454321
40.800000,0.13752460,0.13752460,0.54414457,0.54414457
40.840000,0.14337899,0.14337899,0.54375243,0.54375243
40.880000,0.16252994,0.16252994,0.54337978,0.54337978
40.920000,0.18429420,0.18429420,0.54302911,0.54302911
40.960000,0.20208456,0.20208456,0.54269648,0.54269648
41.000000,0.20370782,0.20370782,0.54236608,0.54236608
41.040000,0.18783529,0.18783529,0.54202087,0.54202087
41.080000,0.17829762,0.17829762,0.54166705,0.54166705
41.120000,0.15112242,0.15112242,0.54128752,0.54128752
41.160000,0.15078288,0.15078288,0.54090839,0.54090839
41.200000,0.15668609,0.15668609,0.54053572,0.54053572
41.240000,0.17705053,0.17705053,0.54018350,0.54018350
41.280000,0.21388823,0.21388823,0.53986763,0.53986763
41.320000,0.22916837,0.22916837,0.53956715,0.53956715
41.360000,0.24905059,0.24905059,0.53928646,0.53928646
41.400000,0.25634344,0.25634344,0.53901334,0.53901334
41.440000,0.26593664,0.26593664,0.53875001,0.53875001
41.480000,0.26948756,0.26948756,0.53849061,0.53849061
41.520000,0.26019514,0.26019514,0.53822276,0.53822276
41.560000,0.25604362,0.25604362,0.53795143,0.53795143
41.600000,0.26780519,0.26780519,0.53769192,0.53769192
41.640000,0.28682209,0.28682209,0.53745117,0.53745117
41.680000,0.27447832,0.27447832,0.53719903,0.53719903
41.720000,0.28178664,0.28178664,0.53695439,0.53695439
41.760000,0.28185416,0.28185416,0.53671027,0.53671027
41.800000,0.27579041,0.27579041,0.53646083,0.53646083
41.840000,0.26280671,0.26280671,0.53619946,0.53619946
41.880000,0.25953778,0.25953778,0.53593547,0.53593547
41.920000,0.25045955,0.25045955,0.53566333,0.53566333
41.960000,0.25032437,0.25032437,0.53539157,0.53539157
42.000000,0.25806534,0.25806534,0.53512771,0.53512771
42.040000,0.26918850,0.26918850,0.53487491,0.53487491
42.080000,0.29134797,0.29134797,0.53464364,0.53464364
42.120000,0.31030012,0.31030012,0.53443079,0.53443079
42.160000,0.33468263,0.33468263,0.53424146,0.53424146
42.200000,0.35254745,0.35254745,0.53406940,0.53406940
42.240000,0.35208643,0.35208643,0.53389723,0.53389723
42.280000,0.35810133,0.35810133,0.53373107,0.53373107
42.320000,0.37342496,0.37342496,0.53357970,0.53357970
42.360000,0.38511498,0.38511498,0.53343963,0.53343963
42.400000,0.39164940,0.39164940,0.53330600,0.53330600
42.440000,0.40635371,0.40635371,0.53318646,0.53318646
42.480000,0.42112024,0.42112024,0.53308103,0.53308103
42.520000,0.42749757,0.42749757,0.53298180,0.53298180
42.560000,0.42974192,0.42974192,0.53288486,0.53288486
42.600000,0.42172961,0.42172961,0.53278059,0.53278059
42.640000,0.40826175,0.40826175,0.53266389,0.53266389
42.680000,0.37785650,0.37785650,0.53251894,0.53251894
42.720000,0.34031009,0.34031009,0.53233913,0.53233913
42.760000,0.32308207,0.32308207,0.53214357,0.53214357
42.800000,0.30661452,0.30661452,0.53193299,0.53193299
42.840000,0.30243506,0.30243506,0.53171890,0.53171890
42.880000,0.29847442,0.29847442,0.53150153,0.53150153
42.920000,0.27816566,0.27816566,0.53126565,0.53126565
42.960000,0.25471255,0.25471255,0.53100839,0.53100839
43.000000,0.23056805,0.23056805,0.53072917,0.53072917
43.040000,0.21087421,0.21087421,0.53043218,0.53043218
43.080000,0.20910723,0.20910723,0.53013411,0.53013411
43.120000,0.22411125,0.22411125,0.52985049,0.52985049
43.160000,0.22149178,0.22149178,0.52956497,0.52956497
43.200000,0.23621509,0.23621509,0.52929360,0.52929360
43.240000,0.26030640,0.26030640,0.52904500,0.52904500
43.280000,0.29090366,0.29090366,0.52882511,0.52882511
43.320000,0.31580297,0.31580297,0.52862860,0.52862860
43.360000,0.33456423,0.33456423,0.52844973,0.52844973
43.400000,0.32754446,0.32754446,0.52826474,0.52826474
43.440000,0.32892489,0.32892489,0.52808135,0.52808135
43.480000,0.32300902,0.32300902,0.52789287,0.52789287
43.520000,0.34924929,0.34924929,0.52772882,0.52772882
43.560000,0.37361426,0.37361426,0.52758744,0.52758744
43.600000,0.38516390,0.38516390,0.52745689,0.52745689
43.640000,0.38097063,0.38097063,0.52732275,0.52732275
43.680000,0.37809260,0.37809260,0.52718621,0.52718621
43.720000,0.37884644,0.37884644,0.52705062,0.52705062
43.760000,0.37163340,0.37163340,0.52690869,0.52690869
43.800000,0.36136875,0.36136875,0.52675765,0.52675765
43.840000,0.34751192,0.34751192,0.52659425,0.52659425
43.880000,0.33648477,0.33648477,0.52642111,0.52642111
43.920000,0.32104182,0.32104182,0.52623423,0.52623423
43.960000,0.30952870,0.30952870,0.52603722,0.52603722
44.000000,0.28886006,0.28886006,0.52582180,0.52582180
44.040000,0.27450904,0.27450904,0.52559375,0.52559375
44.080000,0.26912252,0.26912252,0.52536123,0.52536123
44.120000,0.26820654,0.26820654,0.52512830,0.52512830
44.160000,0.27937586,0.27937586,0.52490590,0.52490590
44.200000,0.30273967,0.30273967,0.52470503,0.52470503
44.240000,0.31062679,0.31062679,0.52451164,0.52451164
44.280000,0.31986254,0.31986254,0.52432694,0.52432694
44.320000,0.29978198,0.29978198,0.52412447,0.52412447
44.360000,0.30011137,0.30011137,0.52392265,0.52392265
44.400000,0.30759937,0.30759937,0.52372794,0.52372794
44.440000,0.31819540,0.31819540,0.52354311,0.52354311
44.480000,0.34730628,0.34730628,0.52338477,0.52338477
44.520000,0.35686675,0.35686675,0.52323529,0.52323529
44.560000,0.38457065,0.38457065,0.52311093,0.52311093
44.600000,0.38641989,0.38641989,0.52298844,0.52298844
44.640000,0.39941986,0.39941986,0.52287782,0.52287782
44.680000,0.42111652,0.42111652,0.52278680,0.52278680
44.720000,0.41485810,0.41485810,0.52269035,0.52269035
44.760000,0.39267983,0.39267983,0.52257426,0.52257426
44.800000,0.38825395,0.38825395,0.52245444,0.52245444
44.840000,0.36822769,0.36822769,0.52231699,0.52231699
44.880000,0.35996384,0.35996384,0.52217241,0.52217241
44.920000,0.36022687,0.36022687,0.52202834,0.52202834
44.960000,0.38099834,0.38099834,0.52190298,0.52190298
45.000000,0.39175551,0.39175551,0.52178739,0.52178739
45.040000,0.38775452,0.38775452,0.52166846,0.52166846
45.080000,0.36737088,0.36737088,0.52153167,0.52153167
45.120000,0.35159188,0.35159188,0.52138115,0.52138115
45.160000,0.34624776,0.34624776,0.52122617,0.52122617
45.200000,0.34929838,0.34929838,0.52107415,0.52107415
45.240000,0.36334358,0.36334358,0.52093481,0.52093481
45.280000,0.38105566,0.38105566,0.52081135,0.52081135
45.320000,0.40060560,0.40060560,0.52070535,0.52070535
45.360000,0.40339837,0.40339837,0.52060200,0.52060200
45.400000,0.39734739,0.39734739,0.52049350,0.52049350
45.440000,0.37660623,0.37660623,0.52036695,0.52036695
45.480000,0.36505083,0.36505083,0.52023047,0.52023047
45.520000,0.34839111,0.34839111,0.52007960,0.52007960
45.560000,0.31941223,0.31941223,0.51990358,0.51990358
45.600000,0.28798983,0.28798983,0.51970032,0.51970032
45.640000,0.28000106,0.28000106,0.51949043,0.51949043
45.680000,0.27769862,0.27769862,0.51927889,0.51927889
45.720000,0.30300389,0.30300389,0.51908983,0.51908983
45.760000,0.32187235,0.32187235,0.51891759,0.51891759
45.800000,0.31756299,0.31756299,0.51874189,0.51874189
45.840000,0.32225447,0.32225447,0.51857058,0.51857058
45.880000,0.32210152,0.32210152,0.51839944,0.51839944
45.920000,0.30500372,0.30500372,0.51821372,0.51821372
45.960000,0.29508839,0.29508839,0.51801970,0.51801970
46.000000,0.30770407,0.30770407,0.51783697,0.51783697
46.040000,0.32333985,0.32333985,0.51766814,0.51766814
46.080000,0.34463425,0.34463425,0.51751807,0.51751807
46.120000,0.36227945,0.36227945,0.51738355,0.51738355
46.160000,0.38175653,0.38175653,0.51726612,0.51726612
46.200000,0.40573653,0.40573653,0.51716964,0.51716964
46.240000,0.41929931,0.41929931,0.51708505,0.51708505
46.280000,0.40899989,0.40899989,0.51699171,0.51699171
46.320000,0.39639247,0.39639247,0.51688766,0.51688766
46.360000,0.36556403,0.36556403,0.51675721,0.51675721
46.400000,0.34045445,0.34045445,0.51660535,0.51660535
46.440000,0.32363284,0.32363284,0.51643928,0.51643928
46.480000,0.32391323,0.32391323,0.51627374,0.51627374
46.520000,0.35360864,0.35360864,0.51613399,0.51613399
46.560000,0.37189905,0.37189905,0.51601019,0.51601019
46.600000,0.37931496,0.37931496,0.51589295,0.51589295
46.640000,0.40121800,0.40121800,0.51579469,0.51579469
46.680000,0.41263162,0.41263162,0.51570636,0.51570636
46.720000,0.42563583,0.42563583,0.51562931,0.51562931
46.760000,0.43087156,0.43087156,0.51555687,0.51555687
46.800000,0.42190170,0.42190170,0.51547689,0.51547689
46.840000,0.41344456,0.41344456,0.51538983,0.51538983
46.880000,0.38470189,0.38470189,0.51527842,0.51527842
46.920000,0.35414767,0.35414767,0.51514117,0.51514117
46.960000,0.32009384,0.32009384,0.51497517,0.51497517
47.000000,0.32824489,0.32824489,0.51481639,0.51481639
47.040000,0.34813606,0.34813606,0.51467478,0.51467478
47.080000,0.39053395,0.39053395,0.51456939,0.51456939
47.120000,0.39905375,0.39905375,0.51447142,0.51447142
47.160000,0.40478708,0.40478708,0.51437846,0.51437846
47.200000,0.42918696,0.42918696,0.51430633,0.51430633
47.240000,0.45152738,0.45152738,0.51425321,0.51425321
47.280000,0.45905607,0.45905607,0.51420656,0.51420656
47.320000,0.46107192,0.46107192,0.51416168,0.51416168
47.360000,0.45297273,0.45297273,0.51411004,0.51411004
47.400000,0.46071914,0.46071914,0.51406503,0.51406503
47.440000,0.43723205,0.43723205,0.51400030,0.51400030
47.480000,0.41590936,0.41590936,0.51391773,0.51391773
47.520000,0.39739921,0.39739921,0.51381973,0.51381973
47.560000,0.37385778,0.37385778,0.51370212,0.51370212
47.600000,0.34180502,0.34180502,0.51355779,0.51355779
47.640000,0.32184593,0.32184593,0.51339695,0.51339695
47.680000,0.29881919,0.29881919,0.51321709,0.51321709
47.720000,0.29353171,0.29353171,0.51303310,0.51303310
47.760000,0.32012301,0.32012301,0.51287167,0.51287167
47.800000,0.33328797,0.33328797,0.51272151,0.51272151
47.840000,0.32526484,0.32526484,0.51256491,0.51256491
47.880000,0.30859738,0.30859738,0.51239465,0.51239465
47.920000,0.30211983,0.30211983,0.51221928,0.51221928
47.960000,0.30233154,0.30233154,0.51204437,0.51204437
48.000000,0.31749238,0.31749238,0.51188238,0.51188238
48.040000,0.34804504,0.34804504,0.51174607,0.51174607
48.080000,0.36406677,0.36406677,0.51162332,0.51162332
48.120000,0.36974066,0.36974066,0.51150547,0.51150547
48.160000,0.35331362,0.35331362,0.51137419,0.51137419
48.200000,0.33892588,0.33892588,0.51123120,0.51123120
48.240000,0.32748428,0.32748428,0.51107897,0.51107897
48.280000,0.31595800,0.31595800,0.51091744,0.51091744
48.320000,0.32146821,0.32146821,0.51076074,0.51076074
48.360000,0.33375833,0.33375833,0.51061446,0.51061446
48.400000,0.36009480,0.36009480,0.51049017,0.51049017
48.440000,0.37325105,0.37325105,0.51037693,0.51037693
48.480000,0.37352233,0.37352233,0.51026411,0.51026411
48.520000,0.34417150,0.34417150,0.51012730,0.51012730
48.560000,0.31553029,0.31553029,0.50996713,0.50996713
48.600000,0.32564562,0.32564562,0.50981555,0.50981555
48.640000,0.34424081,0.34424081,0.50967950,0.50967950
48.680000,0.35642608,0.35642608,0.50955368,0.50955368
48.720000,0.38617664,0.38617664,0.50945247,0.50945247
48.760000,0.38360694,0.38360694,0.50934931,0.50934931
48.800000,0.36984393,0.36984393,0.50923506,0.50923506
48.840000,0.39814111,0.39814111,0.50914415,0.50914415
48.880000,0.41652781,0.41652781,0.50906842,0.50906842
48.920000,0.43769375,0.43769375,0.50901011,0.50901011
48.960000,0.44056671,0.44056671,0.50895423,0.50895423
49.000000,0.41802055,0.41802055,0.50888006,0.50888006
49.040000,0.39327674,0.39327674,0.50878585,0.50878585
49.080000,0.37249471,0.37249471,0.50867486,0.50867486
49.120000,0.33606621,0.33606621,0.50853441,0.50853441
49.160000,0.32360796,0.32360796,0.50838407,0.50838407
49.200000,0.32000178,0.32000178,0.50823104,0.50823104
49.240000,0.33087086,0.33087086,0.50808707,0.50808707
49.280000,0.33471484,0.33471484,0.50794646,0.50794646
49.320000,0.32108011,0.32108011,0.50779503,0.50779503
49.360000,0.30943495,0.30943495,0.50763442,0.50763442
49.400000,0.32631932,0.32631932,0.50748772,0.50748772
49.440000,0.35144472,0.35144472,0.50736158,0.50736158
49.480000,0.38931971,0.38931971,0.50726623,0.50726623
49.520000,0.41004749,0.41004749,0.50718776,0.50718776
49.560000,0.40913925,0.40913925,0.50710869,0.50710869
49.600000,0.41583278,0.41583278,0.50703514,0.50703514
49.640000,0.42329888,0.42329888,0.50696772,0.50696772
49.680000,0.44139632,0.44139632,0.50691497,0.50691497
49.720000,0.44050350,0.44050350,0.50686158,0.50686158
49.760000,0.43063567,0.43063567,0.50680036,0.50680036
49.800000,0.40249190,0.40249190,0.50671664,0.50671664
49.840000,0.37865950,0.37865950,0.50661395,0.50661395
49.880000,0.35127575,0.35127575,0.50648948,0.50648948
49.920000,0.34802362,0.34802362,0.50636261,0.50636261
49.960000,0.35251686,0.35251686,0.50623953,0.50623953
50.000000,0.35262966,0.35262966,0.50611674,0.50611674
50.040000,0.34829691,0.34829691,0.50599069,0.50599069
50.080000,0.35550925,0.35550925,0.50587059,0.50587059
50.120000,0.36388541,0.36388541,0.50575736,0.50575736
50.160000,0.35836106,0.35836106,0.50563992,0.50563992
50.200000,0.35189993,0.35189993,0.50551751,0.50551751
50.240000,0.34647166,0.34647166,0.50539098,0.50539098
50.280000,0.32884059,0.32884059,0.50525064,0.50525064
50.320000,0.30991261,0.30991261,0.50509549,0.50509549
50.360000,0.30706310,0.30706310,0.50493832,0.50493832
50.400000,0.31322329,0.31322329,0.50478628,0.50478628
50.440000,0.31585179,0.31585179,0.50463657,0.50463657
50.480000,0.33275106,0.33275106,0.50450048,0.50450048
50.520000,0.33369304,0.33369304,0.50436535,0.50436535
50.560000,0.34635008,0.34635008,0.50424044,0.50424044
50.600000,0.34601763,0.34601763,0.50411546,0.50411546
50.640000,0.36062222,0.36062222,0.50400220,0.50400220
50.680000,0.37999707,0.37999707,0.50390441,0.50390441
50.720000,0.38297140,0.38297140,0.50380911,0.50380911
50.760000,0.38638764,0.38638764,0.50371665,0.50371665
50.800000,0.38010686,0.38010686,0.50361940,0.50361940
50.840000,0.36421017,0.36421017,0.50350980,0.50350980
50.880000,0.35198272,0.35198272,0.50339077,0.50339077
50.920000,0.33843118,0.33843118,0.50326129,0.50326129
50.960000,0.33584341,0.33584341,0.50312998,0.50312998
51.000000,0.33858873,0.33858873,0.50300103,0.50300103
51.040000,0.33293770,0.33293770,0.50286785,0.50286785
51.080000,0.32520220,0.32520220,0.50272883,0.50272883
51.120000,0.34631157,0.34631157,0.50260654,0.50260654
51.160000,0.37802440,0.37802440,0.50250921,0.50250921
51.200000,0.41104590,0.41104590,0.50243781,0.50243781
51.240000,0.41595267,0.41595267,0.50237035,0.50237035
51.280000,0.41351712,0.41351712,0.50230109,0.50230109
51.320000,0.39148775,0.39148775,0.50221479,0.50221479
51.360000,0.37738155,0.37738155,0.50211764,0.50211764
51.400000,0.37257467,0.37257467,0.50201691,0.50201691
51.440000,0.38059725,0.38059725,0.50192257,0.50192257
51.480000,0.38712111,0.38712111,0.50183343,0.50183343
51.520000,0.40355025,0.40355025,0.50175719,0.50175719
51.560000,0.40896551,0.40896551,0.50168526,0.50168526
51.600000,0.38182111,0.38182111,0.50159241,0.50159241
51.640000,0.37178115,0.37178115,0.50149194,0.50149194
51.680000,0.37059251,0.37059251,0.50139070,0.50139070
51.720000,0.35200344,0.35200344,0.50127525,0.50127525
51.760000,0.36650581,0.36650581,0.50117118,0.50117118
51.800000,0.38337047,0.38337047,0.50108029,0.50108029
51.840000,0.38495451,0.38495451,0.50099075,0.50099075
51.880000,0.38101060,0.38101060,0.50089832,0.50089832
51.920000,0.37307241,0.37307241,0.50079992,0.50079992
51.960000,0.36910212,0.36910212,0.50069861,0.50069861
52.000000,0.37515970,0.37515970,0.50060212,0.50060212
52.040000,0.36608352,0.36608352,0.50049880,0.50049880
52.080000,0.37989179,0.37989179,0.50040624,0.50040624
52.120000,0.37543036,0.37543036,0.50031040,0.50031040
52.160000,0.35168475,0.35168475,0.50019651,0.50019651
52.200000,0.37107346,0.37107346,0.50009764,0.50009764
52.240000,0.37321341,0.37321341,0.50000056,0.50000056
52.280000,0.38044505,0.38044505,0.49990916,0.49990916
52.320000,0.37842714,0.37842714,0.49981635,0.49981635
52.360000,0.37322861,0.37322861,0.49971972,0.49971972
52.400000,0.35635293,0.35635293,0.49961036,0.49961036
52.440000,0.34896192,0.34896192,0.49949554,0.49949554
52.480000,0.33802531,0.33802531,0.49937256,0.49937256
52.520000,0.34058226,0.34058226,0.49925172,0.49925172
52.560000,0.33766110,0.33766110,0.49912883,0.49912883
52.600000,0.35064201,0.35064201,0.49901600,0.49901600
52.640000,0.36846333,0.36846333,0.49891687,0.49891687
52.680000,0.37064527,0.37064527,0.49881955,0.49881955
52.720000,0.35633360,0.35633360,0.49871152,0.49871152
52.760000,0.33998317,0.33998317,0.49859127,0.49859127
52.800000,0.35839581,0.35839581,0.49848515,0.49848515
52.840000,0.36878093,0.36878093,0.49838703,0.49838703
52.880000,0.39711012,0.39711012,0.49831048,0.49831048
52.920000,0.38750573,0.38750573,0.49822679,0.49822679
52.960000,0.38072732,0.38072732,0.49813811,0.49813811
53.000000,0.35903410,0.35903410,0.49803321,0.49803321
53.040000,0.33851948,0.33851948,0.49791300,0.49791300
53.080000,0.32314830,0.32314830,0.49778140,0.49778140
53.120000,0.31957156,0.31957156,0.49764731,0.49764731
53.160000,0.31853907,0.31853907,0.49751264,0.49751264
53.200000,0.30836074,0.30836074,0.49737053,0.49737053
53.240000,0.29115957,0.29115957,0.49721572,0.49721572
53.280000,0.30009317,0.30009317,0.49706784,0.49706784
53.320000,0.30363566,0.30363566,0.49692284,0.49692284
53.360000,0.30201101,0.30201101,0.49677683,0.49677683
53.400000,0.30343341,0.30343341,0.49663212,0.49663212
53.440000,0.27940026,0.27940026,0.49646964,0.49646964
53.480000,0.27386094,0.27386094,0.49630327,0.49630327
53.520000,0.26796038,0.26796038,0.49613273,0.49613273
53.560000,0.27384539,0.27384539,0.49596685,0.49596685
53.600000,0.27500045,0.27500045,0.49580207,0.49580207
53.640000,0.26701150,0.26701150,0.49563158,0.49563158
53.680000,0.25983823,0.25983823,0.49545601,0.49545601
53.720000,0.25807229,0.25807229,0.49527939,0.49527939
53.760000,0.24746657,0.24746657,0.49509514,0.49509514
53.800000,0.24931185,0.24931185,0.49491254,0.49491254
53.840000,0.23889126,0.23889126,0.49472247,0.49472247
53.880000,0.23302713,0.23302713,0.49452833,0.49452833
53.920000,0.23642780,0.23642780,0.49433701,0.49433701
53.960000,0.21358389,0.21358389,0.49412904,0.49412904
54.000000,0.21153288,0.21153288,0.49391987,0.49391987
54.040000,0.22216840,0.22216840,0.49371887,0.49371887
54.080000,0.21810936,0.21810936,0.49351516,0.49351516
54.120000,0.23179431,0.23179431,0.49332187,0.49332187
54.160000,0.26160749,0.26160749,0.49315086,0.49315086
54.200000,0.28030100,0.28030100,0.49299389,0.49299389
54.240000,0.29427731,0.29427731,0.49284746,0.49284746
54.280000,0.30519882,0.30519882,0.49270928,0.49270928
54.320000,0.29726848,0.29726848,0.49256546,0.49256546
54.360000,0.27565582,0.27565582,0.49240597,0.49240597
54.400000,0.25503930,0.25503930,0.49223156,0.49223156
54.440000,0.23792951,0.23792951,0.49204485,0.49204485
54.480000,0.23390418,0.23390418,0.49185546,0.49185546
54.520000,0.24704069,0.24704069,0.49167598,0.49167598
54.560000,0.26536981,0.26536981,0.49151019,0.49151019
54.600000,0.27146618,0.27146618,0.49134910,0.49134910
54.640000,0.27473048,0.27473048,0.49119064,0.49119064
54.680000,0.26585972,0.26585972,0.49102592,0.49102592
54.720000,0.24026749,0.24026749,0.49084275,0.49084275
54.760000,0.24632090,0.24632090,0.49066427,0.49066427
54.800000,0.25728270,0.25728270,0.49049404,0.49049404
54.840000,0.26942404,0.26942404,0.49033291,0.49033291
54.880000,0.26998840,0.26998840,0.49017243,0.49017243
54.920000,0.26059970,0.26059970,0.49000534,0.49000534
54.960000,0.25203053,0.25203053,0.48983227,0.48983227
55.000000,0.25762682,0.25762682,0.48966352,0.48966352
55.040000,0.26427059,0.26427059,0.48949983,0.48949983
55.080000,0.25363906,0.25363906,0.48932867,0.48932867
55.120000,0.24714915,0.24714915,0.48915305,0.48915305
55.160000,0.24586816,0.24586816,0.48897676,0.48897676
55.200000,0.25185409,0.25185409,0.48880506,0.48880506
55.240000,0.25376127,0.25376127,0.48863498,0.48863498
55.280000,0.25316735,0.25316735,0.48846472,0.48846472
55.320000,0.24154849,0.24154849,0.48828631,0.48828631
55.360000,0.25172361,0.25172361,0.48811551,0.48811551
55.400000,0.25413520,0.25413520,0.48794669,0.48794669
55.440000,0.24881550,0.24881550,0.48777428,0.48777428
55.480000,0.24324321,0.24324321,0.48759811,0.48759811
55.520000,0.24684008,0.24684008,0.48742478,0.48742478
55.560000,0.25896546,0.25896546,0.48726042,0.48726042
55.600000,0.29276980,0.29276980,0.48712060,0.48712060
55.640000,0.31948829,0.31948829,0.48700017,0.48700017
55.680000,0.32979873,0.32979873,0.48688732,0.48688732
55.720000,0.34840130,0.34840130,0.48678798,0.48678798
55.760000,0.34578035,0.34578035,0.48668690,0.48668690
55.800000,0.33056483,0.33056483,0.48657506,0.48657506
55.840000,0.32079939,0.32079939,0.48645640,0.48645640
55.880000,0.33947798,0.33947798,0.48635126,0.48635126
55.920000,0.34397011,0.34397011,0.48624949,0.48624949
55.960000,0.34723765,0.34723765,0.48615019,0.48615019
56.000000,0.33052510,0.33052510,0.48603911,0.48603911
56.040000,0.32061753,0.32061753,0.48592112,0.48592112
56.080000,0.30526483,0.30526483,0.48579236,0.48579236
56.120000,0.30291742,0.30291742,0.48566210,0.48566210
56.160000,0.31955490,0.31955490,0.48554388,0.48554388
56.200000,0.32518835,0.32518835,0.48542983,0.48542983
56.240000,0.33030837,0.33030837,0.48531958,0.48531958
56.280000,0.31202949,0.31202949,0.48519650,0.48519650
56.320000,0.28309018,0.28309018,0.48505306,0.48505306
56.360000,0.27288144,0.27288144,0.48490259,0.48490259
56.400000,0.28247815,0.28247815,0.48475913,0.48475913
56.440000,0.28719191,0.28719191,0.48461921,0.48461921
56.480000,0.27147383,0.27147383,0.48446836,0.48446836
56.520000,0.26779732,0.26779732,0.48431513,0.48431513
56.560000,0.26495368,0.26495368,0.48416010,0.48416010
56.600000,0.27394431,0.27394431,0.48401164,0.48401164
56.640000,0.27295411,0.27295411,0.48386270,0.48386270
56.680000,0.25425131,0.25425131,0.48370077,0.48370077
56.720000,0.25275474,0.25275474,0.48353802,0.48353802
56.760000,0.26407609,0.26407609,0.48338347,0.48338347
56.800000,0.27800985,0.27800985,0.48323894,0.48323894
56.840000,0.27981873,0.27981873,0.48309589,0.48309589
56.880000,0.29403723,0.29403723,0.48296303,0.48296303
56.920000,0.30906272,0.30906272,0.48284091,0.48284091
56.960000,0.32611945,0.32611945,0.48273093,0.48273093
57.000000,0.34608260,0.34608260,0.48263510,0.48263510
57.040000,0.36208498,0.36208498,0.48255062,0.48255062
57.080000,0.35085555,0.35085555,0.48245840,0.48245840
57.120000,0.33106215,0.33106215,0.48235245,0.48235245
57.160000,0.32884686,0.32884686,0.48224511,0.48224511
57.200000,0.32475178,0.32475178,0.48213505,0.48213505
57.240000,0.30688654,0.30688654,0.48201267,0.48201267
57.280000,0.29118936,0.29118936,0.48187951,0.48187951
57.320000,0.26632617,0.26632617,0.48172919,0.48172919
57.360000,0.25530149,0.25530149,0.48157140,0.48157140
57.400000,0.24880985,0.24880985,0.48140931,0.48140931
57.440000,0.24439622,0.24439622,0.48124437,0.48124437
57.480000,0.23049261,0.23049261,0.48107000,0.48107000
